trade_date,symbol,industry_id,final_score,alpha_bucket,quality_score,growth_acceleration_score,mainline_strength_score,capital_concentration_score,leader_dominance_score,trend_quality_score,lifecycle_position_score,risk_crowding_score,lifecycle_state,mainline_name,flags
2026-02-27,000001,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,银行,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300951,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300952,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,纺织服饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300953,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300955,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,美容护理,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300956,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300957,,0.519,TOP_1,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.42,UNKNOWN,美容护理,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300958,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,环保,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300959,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,通信,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300960,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300961,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,环保,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300962,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,社会服务,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300963,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,有色金属,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300964,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300965,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,国防军工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300966,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300967,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,农林牧渔,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300968,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300969,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300970,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,农林牧渔,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300971,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300972,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,食品饮料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300973,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,食品饮料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300975,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300976,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300977,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300978,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300979,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,纺织服饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300980,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300981,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300982,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300983,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300984,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300985,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300986,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300987,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,传媒,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300988,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300989,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300990,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300991,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300992,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300993,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300994,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300995,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300996,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,计算机,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300997,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,食品饮料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300998,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,300999,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,农林牧渔,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301000,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301001,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,商贸零售,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301002,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301003,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301004,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301005,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301006,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301007,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301008,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,家用电器,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301009,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,美容护理,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301010,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑材料,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301011,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301012,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301013,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301015,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301016,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301017,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301018,,0.519,TOP_1,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301019,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301020,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301021,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301022,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301023,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301024,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301025,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,传媒,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301026,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,有色金属,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301027,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301028,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301029,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301030,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,环保,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301031,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301032,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301033,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301035,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301036,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301037,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301038,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301039,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301040,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301041,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301042,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,计算机,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301043,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301045,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301046,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301047,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301048,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301049,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,环保,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301050,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,国防军工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301051,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301052,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,传媒,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301053,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301055,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301056,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301058,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301059,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301060,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301061,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301062,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301063,801890.SI,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301065,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301066,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,纺织服饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301067,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301068,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,环保,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301069,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301070,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301071,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301072,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,汽车,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301073,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,社会服务,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301075,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301076,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301077,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301078,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,商贸零售,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301079,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301080,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301081,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,环保,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301082,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电力设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301083,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301085,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,计算机,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301086,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301087,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301088,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,纺织服饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301089,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301090,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301091,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301092,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301093,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301095,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,计算机,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301096,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301097,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301098,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,建筑装饰,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301099,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301100,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,基础化工,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301101,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,轻工制造,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301102,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,传媒,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301103,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,医药生物,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301105,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301106,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,电子,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301107,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,机械设备,LIFECYCLE:UNKNOWN; HIGH_ALPHA
2026-02-27,301108,,0.504,TOP_5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.42,UNKNOWN,美容护理,LIFECYCLE:UNKNOWN; HIGH_ALPHA
